o:id,skos:prefLabel,dcterms:isReferencedBy ^^uri,skos:notation,skos:altLabel @fr,skos:altLabel @en,skos:scopeNote @fr,skos:scopeNote @en,skos:broader ^^resource,skos:narrower ^^resource,skos:related ^^resource
3087,Planets,http://vocabularies.unesco.org/thesaurus/concept15197,2.30,Planète,Planets,,,3856,1169,
312,Astronomy,http://vocabularies.unesco.org/thesaurus/concept152,2.30,Astronomie,Astronomy,,,,313|568|848,311|3874|3878|1717|293|310|2923
3874,Space,http://vocabularies.unesco.org/thesaurus/concept153,2.30,Espace,Space,,,,,311|312|3401|4275|2293
3878,Space sciences,http://vocabularies.unesco.org/thesaurus/concept154,2.30,Sciences de l'espace,Space sciences,,,,,312|3880|313|568|848|3875|2293
4155,Time,http://vocabularies.unesco.org/thesaurus/concept155,2.30,Temps,Time,,,,,628|1003|525
3983,Sun,http://vocabularies.unesco.org/thesaurus/concept16562,2.30,Soleil,Sun,,,3856,3848,3854|3915
444,Black holes,http://vocabularies.unesco.org/thesaurus/concept1894,2.30,Trou noir,Black holes,,,2158,,3915
3579,Satellites,http://vocabularies.unesco.org/thesaurus/concept3070,2.30,Satellite,Satellites,,,3856,2652,293
3856,Solar system,http://vocabularies.unesco.org/thesaurus/concept3071,2.30,Système solaire,Solar system,,,311,3087|3579|3983,293
313,Astrophysics,http://vocabularies.unesco.org/thesaurus/concept3218,2.30,Astrophysique,Astrophysics,,,312,1777,3074|3878|847
846,Cosmic matter,http://vocabularies.unesco.org/thesaurus/concept3225,2.30,Matière cosmique,Cosmic matter,,,311,,2158
1690,Galaxies,http://vocabularies.unesco.org/thesaurus/concept3226,2.30,Galaxie,Galaxies,,,311,,3915
2158,Interstellar space,http://vocabularies.unesco.org/thesaurus/concept3227,2.30,Espace intersidéral,Interstellar space,,,311,444,846
2563,Meteorites,http://vocabularies.unesco.org/thesaurus/concept3228,2.30,Météorite,Meteorites,,,311,,
3915,Stars,http://vocabularies.unesco.org/thesaurus/concept3229,2.30,Étoile,Stars,,,311,3319,444|1690|3983
4275,Universe,http://vocabularies.unesco.org/thesaurus/concept3230,2.30,Univers,Universe,,,311,,3874|848
568,Celestial mechanics,http://vocabularies.unesco.org/thesaurus/concept3234,2.30,Mécanique céleste,Celestial mechanics,,,312,,3878|3318
848,Cosmology,http://vocabularies.unesco.org/thesaurus/concept3235,2.30,Cosmologie,Cosmology,Nature et origine de l'univers.,Nature and origin of the universe.,312,,2562|3878|4275
1777,Gravitation,http://vocabularies.unesco.org/thesaurus/concept3238,2.30,Gravitation,Gravitation,,,313,,2514|3401
1169,Earth (planet),http://vocabularies.unesco.org/thesaurus/concept4083,2.30,Terre (planète),Earth (planet),,,3087,,1728|1734|1171|1954|435
3319,Quasars,http://vocabularies.unesco.org/thesaurus/concept6906,2.30,Quasar,Quasars,,,3915,,
1453,Erosion,http://vocabularies.unesco.org/thesaurus/concept10151,2.35,Érosion,Erosion,,,1718,675|3837,
3838,Soil fertility,http://vocabularies.unesco.org/thesaurus/concept10791,2.35,Fertilité du sol,Soil fertility,,,3844,,3836|3096|1553
3026,Permafrost,http://vocabularies.unesco.org/thesaurus/concept11235,2.35,Permafrost,Permafrost,,,1751,,3847|1667|1960|3114
1698,Gems,http://vocabularies.unesco.org/thesaurus/concept11342,2.35,Pierre précieuse,Gems,,,2611,,2608
3672,Sedimentation,http://vocabularies.unesco.org/thesaurus/concept11406,2.35,Sédimentation,Sedimentation,,,1718,,3671
2962,Palaeogeology,http://vocabularies.unesco.org/thesaurus/concept11445,2.35,Paléogéologie,Palaeogeology,,,3936,3187|3320,1728|2961
1730,Geomagnetism,http://vocabularies.unesco.org/thesaurus/concept11446,2.35,Géomagnétisme,Geomagnetism,,,1734,,2416
1751,Glaciology,http://vocabularies.unesco.org/thesaurus/concept11459,2.35,Glaciologie,Glaciology,,,1734,1750|3026,1951|3656|4166|1960
4357,Volcanology,http://vocabularies.unesco.org/thesaurus/concept11460,2.35,Vulcanologie,Volcanology,,,1734,4356,4354
4142,Thermal springs,http://vocabularies.unesco.org/thesaurus/concept11471,2.35,Source thermale,Thermal springs,,,4116,,4389|1738
1750,Glaciers,http://vocabularies.unesco.org/thesaurus/concept11530,2.35,Glacier,Glaciers,,,1751,,1960|3114
1968,Igneous rocks,http://vocabularies.unesco.org/thesaurus/concept12162,2.35,Roche ignée,Igneous rocks,,,3516,,
2175,Iron ores,http://vocabularies.unesco.org/thesaurus/concept12932,2.35,Minerai de fer,Iron ores,,,2611,,2174
2280,Laterites,http://vocabularies.unesco.org/thesaurus/concept13259,2.35,Latérite,Laterites,,,3847,,4229
2561,Metamorphic rocks,http://vocabularies.unesco.org/thesaurus/concept14031,2.35,Roche métamorphique,Metamorphic rocks,,,3516,,
3847,Soils,http://vocabularies.unesco.org/thesaurus/concept14174,2.35,Sol,Soils,,,3844,1047|2280|3563|4285|4355,2611|3026|3516|3839|3840|3845|3841|3846|3842|3843|3096
4356,Volcanoes,http://vocabularies.unesco.org/thesaurus/concept14298,2.35,Volcan,Volcanoes,,,4357,,4355|2671|4354
3187,Precambrian,http://vocabularies.unesco.org/thesaurus/concept14903,2.35,Précambrien,Precambrian,,,2962,,3320
1170,Earth sciences,http://vocabularies.unesco.org/thesaurus/concept157,2.35,Sciences de la terre,Earth sciences,,,,,1438|1718|1724|1728|1732|1734|1951|2566|2889|2965|3844|4084
1718,Geodynamics,http://vocabularies.unesco.org/thesaurus/concept158,2.35,Géodynamique,Geodynamics,,,,1453|3672|4084,1170|3074
1728,Geology,http://vocabularies.unesco.org/thesaurus/concept159,2.35,Géologie,Geology,,,,1171|1726,1170|1732|1734|2965|3043|3844|3936|1169|421|1717|2962|3068|1941|1727|1733
1734,Geophysics,http://vocabularies.unesco.org/thesaurus/concept160,2.35,Géophysique,Geophysics,,,,1715|1716|1717|1730|1751|3676|4116|4357,1170|1728|3074|1169|1733
2610,Mineralogy,http://vocabularies.unesco.org/thesaurus/concept161,2.35,Minéralogie,Mineralogy,,,,2608|2611,878|3043|2609
3671,Sedimentary rocks,http://vocabularies.unesco.org/thesaurus/concept16102,2.35,Roche sédimentaire,Sedimentary rocks,,,3516,541|3573,3672
3563,Saline soils,http://vocabularies.unesco.org/thesaurus/concept16183,2.35,Sol salin,Saline soils,,,3847,,3565|3564|3842
2965,Palaeontology,http://vocabularies.unesco.org/thesaurus/concept162,2.35,Paléontologie,Palaeontology,,,,1645|2960,428|1170|1728|2961
3043,Petrology,http://vocabularies.unesco.org/thesaurus/concept163,2.35,Pétrologie,Petrology,,,,3516,1728|2610|1715
3673,Seismic areas,http://vocabularies.unesco.org/thesaurus/concept16329,2.35,Zone sismique,Seismic areas,,,3676,,3674
3844,Soil sciences,http://vocabularies.unesco.org/thesaurus/concept164,2.35,Sciences du sol,Soil sciences,,,,3835|3838|3839|3840|3845|3847,145|1170|1728|3846
3936,Stratigraphy,http://vocabularies.unesco.org/thesaurus/concept165,2.35,Stratigraphie,Stratigraphy,,,,2962,1728|2961|1941
4285,Unsaturated soils,http://vocabularies.unesco.org/thesaurus/concept16558,2.35,Sol non saturé,Unsaturated soils,,,3847,,
4355,Volcanic soils,http://vocabularies.unesco.org/thesaurus/concept16559,2.35,Sol volcanique,Volcanic soils,,,3847,,4356
3573,Sands,http://vocabularies.unesco.org/thesaurus/concept2834,2.35,Sable,Sands,,,3671,,
1047,Desert soils,http://vocabularies.unesco.org/thesaurus/concept2846,2.35,Sol désertique,Desert soils,,,3847,,1049|267
1717,Geodesy,http://vocabularies.unesco.org/thesaurus/concept3236,2.35,Géodésie,Geodesy,,,1734,,312|1728|3989|2508|3657
421,Biogeochemistry,http://vocabularies.unesco.org/thesaurus/concept3983,2.35,Biogéochimie,Biogeochemistry,,,1715,,428|602|1728|1422
1645,Fossils,http://vocabularies.unesco.org/thesaurus/concept4045,2.35,Fossile,Fossils,,,2965,,428|1908
3516,Rocks,http://vocabularies.unesco.org/thesaurus/concept4431,2.35,Roche,Rocks,,,3043,1968|2561|3671,3847|502
4116,Terrestrial heat,http://vocabularies.unesco.org/thesaurus/concept4551,2.35,Chaleur terrestre,Terrestrial heat,,,1734,4142,1833
541,Carbonate rocks,http://vocabularies.unesco.org/thesaurus/concept4654,2.35,Roche carbonifère,Carbonate rocks,,,3671,,2361
3839,Soil maps,http://vocabularies.unesco.org/thesaurus/concept4706,2.35,Carte pédologique,Soil maps,,,3844,,3845|3847
1715,Geochemistry,http://vocabularies.unesco.org/thesaurus/concept5039,2.35,Géochimie,Geochemistry,,,1734,421,602|3043
1716,Geochronology,http://vocabularies.unesco.org/thesaurus/concept5167,2.35,Géochronologie,Geochronology,,,1734,,628|3345
3840,Soil mechanics,http://vocabularies.unesco.org/thesaurus/concept5320,2.35,Mécanique des sols,Soil mechanics,,,3844,,810|2254|3847|2262|639|1172|3940
2611,Minerals,http://vocabularies.unesco.org/thesaurus/concept5419,2.35,Minerai,Minerals,,,2610,1698|2175,2493|2087|2608|3847|2609|656
2960,Palaeoclimatology,http://vocabularies.unesco.org/thesaurus/concept5452,2.35,Paléoclimatologie,Palaeoclimatology,,,2965,,665
675,Coastal erosion,http://vocabularies.unesco.org/thesaurus/concept5504,2.35,Erosion côtière,Coastal erosion,,,1453,,678|2444|676
3835,Soil conservation,http://vocabularies.unesco.org/thesaurus/concept6333,2.35,Conservation du sol,Soil conservation,,,3844,,3463|3843
825,Continental drift,http://vocabularies.unesco.org/thesaurus/concept6492,2.35,Dérive des continents,Continental drift,,,4084,,1171|827
1171,Earth's crust,http://vocabularies.unesco.org/thesaurus/concept6494,2.35,Écorce terrestre,Earth's crust,,,1728,,1169|825|4084
3320,Quaternary,http://vocabularies.unesco.org/thesaurus/concept6908,2.35,Quaternaire,Quaternary,,,2962,,3187|2770|2964|3194
1726,Geological data,http://vocabularies.unesco.org/thesaurus/concept7432,2.35,Donnée géologique,Geological data,,,1728,,
3837,Soil erosion,http://vocabularies.unesco.org/thesaurus/concept7557,2.35,Erosion du sol,Soil erosion,,,1453,,3352|1048|3836|1025
3567,Salt deposits,http://vocabularies.unesco.org/thesaurus/concept7668,2.35,Dépôt de sel,Salt deposits,,,2608,,
2557,Metallic deposits,http://vocabularies.unesco.org/thesaurus/concept7674,2.35,Dépôt métallique,Metallic deposits,,,2608,,2559
2608,Mineral deposits,http://vocabularies.unesco.org/thesaurus/concept7676,2.35,Dépôt minéral,Mineral deposits,,,2610,2557|3567,1698|2611|2609
4084,Tectonics,http://vocabularies.unesco.org/thesaurus/concept8595,2.35,Tectonique,Tectonics,,,1718,825|2254,1170|1171|2262
3676,Seismology,http://vocabularies.unesco.org/thesaurus/concept8601,2.35,Sismologie,Seismology,,,1734,3673|3674,1174|1172|3675|3677
3674,Seismicity,http://vocabularies.unesco.org/thesaurus/concept8609,2.35,Sismicité,Seismicity,Fréquence et distribution géographiques des tremblements de terre.,Frequency and distribution of earthquakes.,3676,,3673|1174
2254,Land subsidence,http://vocabularies.unesco.org/thesaurus/concept969,2.35,Abaissement du terrain,Land subsidence,,,4084,,2615|3840
3845,Soil surveys,http://vocabularies.unesco.org/thesaurus/concept9808,2.35,Enquête pédologique,Soil surveys,,,3844,,3990|3839|3847
3931,Steppe,http://vocabularies.unesco.org/thesaurus/concept10277,2.40,Steppe,Steppe,Vaste plaine sans arbres du Sud-Est européen et de Sibérie.,Vast treeless plains of South-eastern Europe and Siberia.,1776,,3086|3581|4323
1722,Geographical exploration,http://vocabularies.unesco.org/thesaurus/concept10628,2.40,Exploration géographique,Geographical exploration,,,1724,,3635
2874,Ocean exploration,http://vocabularies.unesco.org/thesaurus/concept10630,2.40,Exploration marine,Ocean exploration,,,2888,,3635|3451
4010,Taiga,http://vocabularies.unesco.org/thesaurus/concept11079,2.40,Taïga,Taiga,,,2249,,2205|1642
2249,Land forms,http://vocabularies.unesco.org/thesaurus/concept11085,2.40,Forme terrestre,Land forms,,,4166,377|566|678|827|838|1049|1776|2183|2205|2209|2671|2857|3086|4010|4235|4315,4412
3657,Sea level,http://vocabularies.unesco.org/thesaurus/concept11403,2.40,Niveau de la mer,Sea level,,,3069,,3660|1717|4386
2466,Marine geophysics,http://vocabularies.unesco.org/thesaurus/concept11412,2.40,Géophysique marine,Marine geophysics,,,3069,,
3068,Physical geography,http://vocabularies.unesco.org/thesaurus/concept11415,2.40,Géographie physique,Physical geography,,,1724,,1728|1732|2755
1857,Historical geography,http://vocabularies.unesco.org/thesaurus/concept11417,2.40,Géographie historique,Historical geography,,,1904,2961,1864
3126,Political geography,http://vocabularies.unesco.org/thesaurus/concept11420,2.40,Géographie politique,Political geography,,,1904,,3137
4166,Topography,http://vocabularies.unesco.org/thesaurus/concept11433,2.40,Topographie,Topography,,,1732,2249,1724|1751|2259
3656,Sea ice,http://vocabularies.unesco.org/thesaurus/concept11528,2.40,Glace marine,Sea ice,,,3069,,1751
3581,Savannah,http://vocabularies.unesco.org/thesaurus/concept11616,2.40,Savane,Savannah,Plaine d'Amérique tropicale dépourvue d'arbres .,Treeless plains in tropical or subtropical regions.,1776,,3086|3931|4229|4323
2961,Palaeogeography,http://vocabularies.unesco.org/thesaurus/concept11905,2.40,Paléogéographie,Palaeogeography,Reconstitution historique de la géographie physique des temps passés.,Historical reconstitution of the physical geography of past ages.,1857,,2965|3936|2962
2887,Oceanographic measurement,http://vocabularies.unesco.org/thesaurus/concept12098,2.40,Mesure océanographique,Oceanographic measurement,,,2888,,2884|3658|1947|4377|1942|2886
1994,Indian Ocean,http://vocabularies.unesco.org/thesaurus/concept12267,2.40,Océan Indien,Indian Ocean,,,2890,,
2888,Oceanographic research,http://vocabularies.unesco.org/thesaurus/concept12902,2.40,Recherche océanographique,Oceanographic research,"Utiliser pour les ouvrages se rapportant à des projets de recherche. Pour les ouvrages scientifiques généraux, employer ""océanographie"".","Use for works dealing with research projects. For general scientific works, use ""oceanography"".",2889,380|2874|2884|2887,2877|2885|2886|3451
2205,Jungles,http://vocabularies.unesco.org/thesaurus/concept13049,2.40,Jungle,Jungles,,,2249,,4010|4229|4323|4228
2671,Mountains,http://vocabularies.unesco.org/thesaurus/concept13164,2.40,Montagne,Mountains,,,2249,,4356
3086,Plains,http://vocabularies.unesco.org/thesaurus/concept13165,2.40,Plaine,Plains,,,2249,,3581|3931
4315,Valleys,http://vocabularies.unesco.org/thesaurus/concept13166,2.40,Vallée,Valleys,,,2249,,
2828,North Sea,http://vocabularies.unesco.org/thesaurus/concept13729,2.40,Mer du Nord,North Sea,,,3660,,
2539,Mediterranean Sea,http://vocabularies.unesco.org/thesaurus/concept13731,2.40,Mer Méditerranée,Mediterranean Sea,,,3660,80|90,2540
3381,Red Sea,http://vocabularies.unesco.org/thesaurus/concept13733,2.40,Mer Rouge,Red Sea,,,3660,,
2467,Marine life,http://vocabularies.unesco.org/thesaurus/concept13752,2.40,Vie marine,Marine life,,,2459,3088,2463|2460|2456|2457|2464
3088,Plankton,http://vocabularies.unesco.org/thesaurus/concept13753,2.40,Plancton,Plankton,,,2467,,2456|2457|3089
80,Adriatic Sea,http://vocabularies.unesco.org/thesaurus/concept1470,2.40,Mer Adriatique,Adriatic Sea,,,2539,,
2951,Pacific Ocean,http://vocabularies.unesco.org/thesaurus/concept14711,2.40,Océan Pacifique,Pacific Ocean,,,2890,,
90,Aegean Sea,http://vocabularies.unesco.org/thesaurus/concept1552,2.40,Mer Égée,Aegean Sea,,,2539,,
595,Chemical oceanography,http://vocabularies.unesco.org/thesaurus/concept169,2.40,Océanographie chimique,Chemical oceanography,,,,,602|3565|4379|1044|2463|2469
1046,Desert science,http://vocabularies.unesco.org/thesaurus/concept170,2.40,Science du désert,Desert science,,,,,2857|267|1048
1162,Dynamic oceanography,http://vocabularies.unesco.org/thesaurus/concept171,2.40,Océanographie dynamique,Dynamic oceanography,,,,2872|2873|2878|4152,3069|1936
233,Aral Sea,http://vocabularies.unesco.org/thesaurus/concept17123,2.40,Mer d'Aral,Aral Sea,,,3660,,
1724,Geography,http://vocabularies.unesco.org/thesaurus/concept172,2.40,Géographie,Geography,,,,422|1721|1722|1904|3068|3394,1170|1732|1725|1720|4166|4494|1723|317|2453|551
1732,Geomorphology,http://vocabularies.unesco.org/thesaurus/concept173,2.40,Géomorphologie,Geomorphology,,,,4166,1170|1724|1728|3068
2459,Marine biology,http://vocabularies.unesco.org/thesaurus/concept174,2.40,Biologie marine,Marine biology,,,,2467,1592|2889|3069|2463|2460|1934|2457
